         138206233 function calls (137099009 primitive calls) in 2668.676 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.004    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\while_v2.py:139(wrapped_cond)
        4    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\specs\array_spec.py:378(__eq__)
       13    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\encodings\cp1252.py:18(encode)
        2    0.000    0.000    0.002    0.001 C:\Users\richa\AppData\Local\Temp\__autograph_generated_filehjldwt6w.py:7(tf__is_first)
        2    0.000    0.000    0.007    0.003 C:\Users\richa\AppData\Local\Temp\__autograph_generated_file7i8oo_ui.py:14(<listcomp>)
       59    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        1    0.000    0.000    0.003    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\mirrored_strategy.py:319(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\_lib\_util.py:247(_asarray_validated)
       47    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gin\config.py:1369(<listcomp>)
       27    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:2582(remove_function)
        8    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\backend.py:807(get_default_graph_uid_map)
       49    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\distribution.py:809(dtype)
       24    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:134(get)
       16    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\inspect_utils.py:269(getmethodclass)
        8    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\backend.py:1100(unique_object_name)
       40    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\_methods.py:60(_all)
      119    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:1247(set_custom_getter)
       30    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:2678(vararg_name)
       16    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\functions.py:41(_function_scope_options)
        6    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\agents\data_converter.py:218(_validate_transition)
        6    0.000    0.000    0.741    0.124 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\metrics\tf_metric.py:78(_update_state)
      158    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:1181(initializer)
        6    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gast\ast3.py:83(visit_For)
       66    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:381(end_statement)
       78    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:39(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\lib\format.py:367(_wrap_header)
        4    0.000    0.000    0.002    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:9346(select_v2)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:5748(__init__)
       90    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:2674(arg_names)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\backend.py:738(get_graph)
       18    0.000    0.000    0.006    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:248(visit_reverse)
       19    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:261(visit_ExceptHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\agents\tf_agent.py:133(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\urllib\parse.py:83(clear_cache)
       76    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\def_function.py:1078(python_function)
       66    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:372(begin_statement)
       19    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\prefer_static.py:101(_numpy_dtype)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tempfile.py:451(close)
       14    0.000    0.000    0.028    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\lazy_loader.py:61(__getattr__)
        2    0.000    0.000    0.001    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:956(scatter_add)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\backprop.py:862(__exit__)
       83    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:658(<lambda>)
    19/15    0.000    0.000    0.019    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:193(visit_With)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1433(<setcomp>)
       30    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_grad.py:554(_IndexedSlicesToTensorNoWarning)
        9    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\sre_parse.py:1030(expand_template)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:12713(zeros_like)
      119    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:2037(_maybe_wrap_custom_getter)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\forwardprop_util.py:34(__new__)
       47    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gin\config.py:1126(_get_cached_arg_spec)
       25    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\threading.py:1225(current_thread)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\tape.py:149(pop_tape)
      158    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:1193(regularizer)
       32    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\compiler\xla\experimental\xla_sharding\xla_sharding.py:285(copy_sharding)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\zipfile.py:339(__init__)
        4    0.000    0.000    0.003    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\replay_buffers\table.py:82(read)
        1    0.000    0.000    0.001    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\api\_v1\keras\optimizers\__init__.py:4(<module>)
       25    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        4    0.000    0.000    0.016    0.004 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\control_flow.py:1357(aug_orelse)
     11/7    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:135(visit_If)
      116    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\mixed_precision\policy.py:261(compute_dtype)
        5    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_functional_ops.py:1249(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\control_flow.py:518(aug_set_state)
       18    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeWatchedVariables}
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\func_graph.py:1255(pack_sequence_as)
       61    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:662(_enter_lexical_scope)
       33    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\core\function_wrappers.py:74(__enter__)
        6    0.000    0.000    0.081    0.013 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3109(_merge_call)
       41    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\tensor_util.py:155(is_variable)
        2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\numeric.py:2337(within_tol)
      9/5    0.000    0.000    0.012    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\tf_should_use.py:246(wrapped)
       41    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:539(enter_cond_section)
       19    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:257(visit_Try)
       16    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\specs\array_spec.py:157(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tempfile.py:93(_infer_return_type)
        9    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_random_ops.py:606(random_standard_normal)
       40    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\deterministic.py:117(loc)
        4    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\tensor_array_ops.py:1299(build_ta_with_new_flow)
        4    0.000    0.000    0.002    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\list_ops.py:97(tensor_list_from_tensor)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\utils\object_identity.py:197(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\executor.py:67(wait)
       11    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\op_def_library.py:806(<listcomp>)
        4    0.000    0.000    0.003    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\tensor_array_ops.py:530(read)
       52    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\auto_control_deps_utils.py:54(<listcomp>)
       30    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:3388(<listcomp>)
       14    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:510(visit_comprehension)
        6    0.000    0.000    0.081    0.013 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\utils\common.py:477(call)
       80    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:3333(seed)
       37    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\op_def_library.py:66(_SatisfiesLengthConstraint)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\backprop.py:857(__enter__)
        4    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\specs\tensor_spec.py:524(remove_outer_dims)
       60    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:167(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\while_v2.py:1280(_check_shapes_compat)
       16    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\initializers\__init__.py:35(populate_deserializable_objects)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\api\_v1\keras\initializers\__init__.py:4(<module>)
       15    0.000    0.000    0.000    0.000 {method '__enter__' of '_io._IOBase' objects}
        6    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:237(visit_For)
       10    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\while_v2.py:1387(_tensor_array_to_flow)
       19    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\tensorshape_util.py:45(as_list)
       11    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\utils\common.py:176(maybe_wrap)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\indexed_slices.py:334(internal_convert_n_to_tensor_or_indexed_slices)
        2    0.000    0.000    0.001    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\policies\actor_policy.py:46(__init__)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\executor.py:48(__del__)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\def_function.py:517(__del__)
        1    0.000    0.000    0.001    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\script_ops.py:305(_internal_py_func)
        6    0.000    0.000    0.081    0.013 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3074(merge_call)
        7    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\absl\logging\__init__.py:413(info)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:1003(executor)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:223(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\while_v2.py:1379(<listcomp>)
       28    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\utils\version_utils.py:80(should_use_v2)
        2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\numeric.py:2257(isclose)
       25    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\training\tracking\data_structures.py:393(_name_element)
       29    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:586(<listcomp>)
       26    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\training\tracking\data_structures.py:1029(_track_value)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:55(__init__)
       52    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\tensor_shape.py:287(assert_is_compatible_with)
        2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\networkx\utils\decorators.py:872(compile)
        2    0.000    0.000    0.021    0.010 C:\Users\richa\AppData\Local\Temp\__autograph_generated_fileyyx6_zei.py:21(loop_body)
      7/2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\sre_parse.py:174(getwidth)
       58    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:198(_as_graph_element)
       30    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:88(_Expr)
       11    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\replay_buffers\table.py:51(_create_unique_slot_name)
       20    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:859(_withitem)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\zipfile.py:1208(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\logging\__init__.py:1476(makeRecord)
        7    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\device_spec.py:310(_get_valid_device_types)
       11    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\backend\numpy\ops.py:114(_constant)
       14    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tokenize.py:219(__init__)
       13    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\math_ops.py:1535(truediv)
        8    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\control_flow.py:342(_verify_tf_cond_branch_vars)
    19/15    0.000    0.000    0.006    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:435(_With)
       35    0.000    0.000    0.000    0.000 {method 'flush' of '_io._IOBase' objects}
        6    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\losses\losses_impl.py:77(_safe_mean)
       13    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\dtype_util.py:149(is_floating)
        2    0.000    0.000    0.034    0.017 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\utils\common.py:1291(maybe_copy_target_network_with_checks)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\api\_v1\keras\models\__init__.py:4(<module>)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\_ufunc_config.py:131(geterr)
       32    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variables.py:1173(get_shape)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\tape.py:43(watched_variables)
        4    0.000    0.000    0.002    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\list_ops.py:85(tensor_list_reserve)
        4    0.000    0.000    0.243    0.061 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\control_flow.py:1226(aug_body)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\threading.py:728(_newname)
       17    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tokenize.py:374(read_or_stop)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_DeleteContextOptions}
       17    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\math_ops.py:2093(<listcomp>)
        4    0.000    0.000    0.007    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\py_builtins.py:243(len_)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\naming.py:27(__init__)
       19    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\agents\tf_agent.py:531(train_step_counter)
       14    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedWriter' objects}
       44    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\typing_extensions.py:507(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:195(_Nonlocal)
       18    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:43(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\api\_v1\keras\constraints\__init__.py:4(<module>)
       15    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tempfile.py:422(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\tensor_spec.py:183(_to_components)
      127    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:137(stack)
        4    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\policies\tf_policy.py:215(_setup_specs)
        2    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\networkx\utils\decorators.py:920(assemble)
        6    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\operators\logical.py:62(or_)
        5    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\while_v2.py:296(<listcomp>)
        2    0.000    0.000    0.007    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\networks\network.py:332(copy)
       45    0.000    0.000    0.000    0.000 {method 'to_bytes' of 'int' objects}
        8    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\training\tracking\data_structures.py:810(<dictcomp>)
        6    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\values.py:796(assign_add)
       14    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\dtype_util.py:64(base_dtype)
        1    0.000    0.000    0.156    0.156 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\drivers\dynamic_episode_driver.py:217(_run)
      112    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\data\util\options.py:42(__eq__)
        3    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\multiprocessing\pool.py:804(_setup_queues)
        4    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\auto_composite_tensor.py:169(__init__)
       29    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\normal.py:158(loc)
       20    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:702(getabsfile)
